timestamp,asset,status,side,score,direction,annualized_funding,impact_spread,conservative_cost_bps,raw_return_15m,raw_return_1h,raw_return_4h,directional_return_15m,directional_return_1h,directional_return_4h,funding_return_15m,funding_return_1h,funding_return_4h,net_15m_bps,net_1h_bps,net_4h_bps,outcome_15m,outcome_1h,outcome_4h
2026-06-07T23:28:18.334491+00:00,EIGEN,paper_crowded_momentum_continuation_candidate,long_perp,21.50853579,1,0.10950000,0.002218524681,32.18524681,-0.00720222,0.00443213,,-0.00720222,0.00443213,,-0.00000313,-0.00001250,-0.00005000,-104.23865747,12.01108283,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,EIGEN,paper_crowded_momentum_reversal_candidate,short_perp,18.28225542,-1,0.10950000,0.002218524681,32.18524681,-0.00720222,0.00443213,,0.00720222,-0.00443213,,0.00000313,0.00001250,0.00005000,39.86816385,-76.38157645,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,ETH,paper_crowded_momentum_continuation_candidate,long_perp,15.20522479,1,0.04869246,0.000178396218,11.78396218,-0.00011875,0.00807505,,-0.00011875,0.00807505,,-0.00000139,-0.00000556,-0.00002223,-12.98536585,68.91095751,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,ETH,paper_crowded_momentum_reversal_candidate,short_perp,12.92444107,-1,0.04869246,0.000178396218,11.78396218,-0.00011875,0.00807505,,0.00011875,-0.00807505,,0.00000139,0.00000556,0.00002223,-10.58255851,-92.47888187,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FARTCOIN,paper_crowded_momentum_continuation_candidate,long_perp,17.43472547,1,0.10950000,0.001044750131,20.44750131,0.00069499,0.00321432,,0.00069499,0.00321432,,-0.00000313,-0.00001250,-0.00005000,-13.52887728,11.57066610,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,FARTCOIN,paper_crowded_momentum_reversal_candidate,short_perp,14.81951665,-1,0.10950000,0.001044750131,20.44750131,0.00069499,0.00321432,,-0.00069499,-0.00321432,,0.00000313,0.00001250,0.00005000,-27.36612534,-52.46566872,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FET,paper_crowded_momentum_continuation_candidate,long_perp,14.38156098,1,0.10950000,0.001388009660,23.88009660,0.00150164,-0.00258095,,0.00150164,-0.00258095,,-0.00000313,-0.00001250,-0.00005000,-8.89492239,-49.81457572,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FET,paper_crowded_momentum_reversal_candidate,short_perp,12.22432683,-1,0.10950000,0.001388009660,23.88009660,0.00150164,-0.00258095,,-0.00150164,0.00258095,,0.00000313,0.00001250,0.00005000,-38.86527081,2.05438252,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,FIL,paper_crowded_momentum_continuation_candidate,long_perp,13.27675369,1,0.10950000,0.001306158343,23.06158343,-0.00247224,-0.00020710,,-0.00247224,-0.00020710,,-0.00000313,-0.00001250,-0.00005000,-47.81519228,-25.25756637,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FIL,paper_crowded_momentum_reversal_candidate,short_perp,11.28524064,-1,0.10950000,0.001306158343,23.06158343,-0.00247224,-0.00020710,,0.00247224,0.00020710,,0.00000313,0.00001250,0.00005000,1.69202542,-20.86560049,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,FIL,paper_mark_oracle_reversion_candidate,long_perp,7.66272029,1,0.10950000,0.001306158343,23.06158343,-0.00247224,-0.00020710,,-0.00247224,-0.00020710,,-0.00000313,-0.00001250,-0.00005000,-47.81519228,-25.25756637,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,HYPE,paper_crowded_momentum_continuation_candidate,long_perp,13.01013406,1,0.10950000,0.000089345167,10.89345167,0.00251596,0.03949546,,0.00251596,0.03949546,,-0.00000313,-0.00001250,-0.00005000,14.23486741,383.93612602,,paper_15m_win,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,HYPE,paper_crowded_momentum_reversal_candidate,short_perp,11.05861395,-1,0.10950000,0.000089345167,10.89345167,0.00251596,0.03949546,,-0.00251596,-0.03949546,,0.00000313,0.00001250,0.00005000,-36.02177075,-405.72302936,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,HYPER,paper_mark_oracle_reversion_candidate,long_perp,4.87021472,1,-0.09883382,0.001743515850,27.43515850,-0.00152718,0.03583109,,-0.00152718,0.03583109,,0.00000282,0.00001128,0.00004513,-42.67874723,330.98854737,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,ICP,paper_mark_oracle_reversion_candidate,long_perp,5.93459472,1,-0.12233428,0.000835425413,18.35425413,-0.00088570,-0.00185576,,-0.00088570,-0.00185576,,0.00000349,0.00001397,0.00005586,-27.17636373,-36.77217377,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,IMX,paper_crowded_momentum_continuation_candidate,long_perp,13.76103760,1,0.10950000,0.004068950211,50.68950211,0.00088476,0.01408243,,0.00088476,0.01408243,,-0.00000313,-0.00001250,-0.00005000,-41.87315202,90.00979930,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,IMX,paper_crowded_momentum_reversal_candidate,short_perp,11.69688196,-1,0.10950000,0.004068950211,50.68950211,0.00088476,0.01408243,,-0.00088476,-0.01408243,,0.00000313,0.00001250,0.00005000,-59.50585220,-191.38880352,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,INJ,paper_crowded_momentum_continuation_candidate,long_perp,11.82986407,1,0.10675024,0.001320548250,23.20548250,0.00223867,0.02146161,,0.00223867,0.02146161,,-0.00000305,-0.00001219,-0.00004874,-0.84926875,191.28875270,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,INJ,paper_crowded_momentum_reversal_candidate,short_perp,10.05538446,-1,0.10675024,0.001320548250,23.20548250,0.00223867,0.02146161,,-0.00223867,-0.02146161,,0.00000305,0.00001219,0.00004874,-45.56169625,-237.69971770,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,IO,paper_extreme_funding_carry_candidate,long_perp,2.80615086,1,-0.41432698,0.002474707038,34.74707038,0.00000000,-0.00159988,,0.00000000,-0.00159988,,0.00001182,0.00004730,0.00018919,-34.62882638,-50.27293082,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,IO,paper_mark_oracle_reversion_candidate,long_perp,5.20357586,1,-0.41432698,0.002474707038,34.74707038,0.00000000,-0.00159988,,0.00000000,-0.00159988,,0.00001182,0.00004730,0.00018919,-34.62882638,-50.27293082,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,JTO,paper_crowded_momentum_continuation_candidate,long_perp,32.24774378,1,-0.66467201,0.001410238786,24.10238786,-0.00407207,-0.00206835,,-0.00407207,-0.00206835,,0.00001897,0.00007588,0.00030350,-64.63338996,-44.02715575,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,JTO,paper_crowded_momentum_reversal_candidate,short_perp,27.41058221,-1,-0.66467201,0.001410238786,24.10238786,-0.00407207,-0.00206835,,0.00407207,0.00206835,,-0.00001897,-0.00007588,-0.00030350,16.42861424,-4.17761997,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,JTO,paper_extreme_funding_carry_candidate,long_perp,4.81428619,1,-0.66467201,0.001410238786,24.10238786,-0.00407207,-0.00206835,,-0.00407207,-0.00206835,,0.00001897,0.00007588,0.00030350,-64.63338996,-44.02715575,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,JTO,paper_mark_oracle_reversion_candidate,long_perp,5.98161061,1,-0.66467201,0.001410238786,24.10238786,-0.00407207,-0.00206835,,-0.00407207,-0.00206835,,0.00001897,0.00007588,0.00030350,-64.63338996,-44.02715575,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,LDO,paper_crowded_momentum_continuation_candidate,long_perp,18.33757708,1,-0.01718887,0.001176903273,21.76903273,-0.00260914,0.00191092,,-0.00260914,0.00191092,,0.00000049,0.00000196,0.00000785,-47.85555748,-2.64019421,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,LDO,paper_crowded_momentum_reversal_candidate,short_perp,15.58694052,-1,-0.01718887,0.001176903273,21.76903273,-0.00260914,0.00191092,,0.00260914,-0.00191092,,-0.00000049,-0.00000196,-0.00000785,4.31749202,-40.89787125,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,LINK,paper_crowded_momentum_continuation_candidate,long_perp,18.90770132,1,0.10950000,0.000507871373,15.07871373,-0.00185963,0.00514877,,-0.00185963,0.00514877,,-0.00000313,-0.00001250,-0.00005000,-33.70625965,36.28398994,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,LINK,paper_crowded_momentum_reversal_candidate,short_perp,16.07154612,-1,0.10950000,0.000507871373,15.07871373,-0.00185963,0.00514877,,0.00185963,-0.00514877,,0.00000313,0.00001250,0.00005000,3.54883219,-66.44141740,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MANTA,paper_crowded_momentum_continuation_candidate,short_perp,19.17743836,-1,0.10950000,0.001570064111,25.70064111,-0.00392362,0.00745488,,0.00392362,-0.00745488,,0.00000313,0.00001250,0.00005000,13.56681083,-100.12442479,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MANTA,paper_crowded_momentum_reversal_candidate,long_perp,16.30082260,1,0.10950000,0.001570064111,25.70064111,-0.00392362,0.00745488,,-0.00392362,0.00745488,,-0.00000313,-0.00001250,-0.00005000,-64.96809305,48.72314257,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,ME,paper_extreme_funding_carry_candidate,long_perp,3.72350228,1,-0.53901244,0.001840080294,28.40080294,0.00083612,0.00384615,,0.00083612,0.00384615,,0.00001538,0.00006153,0.00024612,-19.88577118,10.67604653,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,ME,paper_mark_oracle_reversion_candidate,long_perp,6.84670586,1,-0.53901244,0.001840080294,28.40080294,0.00083612,0.00384615,,0.00083612,0.00384615,,0.00001538,0.00006153,0.00024612,-19.88577118,10.67604653,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,MEGA,paper_crowded_momentum_continuation_candidate,long_perp,17.65761273,1,0.10950000,0.001329842497,23.29842497,0.00529408,-0.00058131,,0.00529408,-0.00058131,,-0.00000313,-0.00001250,-0.00005000,29.61113513,-29.23653353,,paper_15m_win,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MEGA,paper_crowded_momentum_reversal_candidate,short_perp,15.00897082,-1,0.10950000,0.001329842497,23.29842497,0.00529408,-0.00058131,,-0.00529408,0.00058131,,0.00000313,0.00001250,0.00005000,-76.20798507,-17.36031641,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MEME,paper_crowded_momentum_continuation_candidate,long_perp,11.24368439,1,0.10950000,0.003407155026,44.07155026,0.00000000,0.00340716,,0.00000000,0.00340716,,-0.00000313,-0.00001250,-0.00005000,-44.10280026,-10.12500000,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MEME,paper_crowded_momentum_reversal_candidate,short_perp,9.55713173,-1,0.10950000,0.003407155026,44.07155026,0.00000000,0.00340716,,-0.00000000,-0.00340716,,0.00000313,0.00001250,0.00005000,-44.04030026,-78.01810052,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MERL,paper_extreme_funding_carry_candidate,long_perp,5.49781664,1,-0.80816694,0.003327461343,43.27461343,0.00097737,0.00395836,,0.00097737,0.00395836,,0.00002306,0.00009226,0.00036903,-33.27023421,-2.76840967,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MERL,paper_mark_oracle_reversion_candidate,long_perp,6.26106186,1,-0.80816694,0.003327461343,43.27461343,0.00097737,0.00395836,,0.00097737,0.00395836,,0.00002306,0.00009226,0.00036903,-33.27023421,-2.76840967,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MINA,paper_mark_oracle_reversion_candidate,long_perp,6.98765981,1,0.10950000,0.003862620998,48.62620998,-0.00323226,0.00362757,,-0.00323226,0.00362757,,-0.00000313,-0.00001250,-0.00005000,-80.98003462,-12.47551470,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MON,paper_crowded_momentum_continuation_candidate,long_perp,16.09328855,1,0.10950000,0.001766624388,27.66624388,0.00507177,0.00896617,,0.00507177,0.00896617,,-0.00000313,-0.00001250,-0.00005000,23.02025280,61.87048686,,paper_15m_win,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,MON,paper_crowded_momentum_reversal_candidate,short_perp,13.67929527,-1,0.10950000,0.001766624388,27.66624388,0.00507177,0.00896617,,-0.00507177,-0.00896617,,0.00000313,0.00001250,0.00005000,-78.35274056,-117.20297462,,paper_15m_loss,paper_1h_loss,pending_4h
2026-06-07T23:28:18.334491+00:00,MORPHO,paper_mark_oracle_reversion_candidate,long_perp,8.14077336,1,-0.09155426,0.002111111111,31.11111111,0.00070163,0.00812723,,0.00070163,0.00812723,,0.00000261,0.00001045,0.00004181,-24.06866968,50.26569430,,paper_15m_loss,paper_1h_win,pending_4h
2026-06-07T23:28:18.334491+00:00,NEAR,paper_crowded_momentum_continuation_candidate,long_perp,17.17050051,1,0.10950000,0.001086291684,20.86291684,0.00254341,0.00782587,,0.00254341,0.00782587,,-0.00000313,-0.00001250,-0.00005000,4.53992462,57.27082613,,paper_15m_win,paper_1h_win,pending_4h
